bird_id,date,season,walk,start_time,end_time,lat,lon,order,family,species,trophic_guild,behavior,broad_behavior,mesohabitat,photo_id,time,distance,transect,transect_start_lat,transect_start_lon,transect_end_lat,transect_end_lon,notes
522,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
523,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
524,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
525,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
526,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
527,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
528,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,no photo,7:39,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
529,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,no visual,no photo,7:39,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
530,5/6/2019,flower,15,6:20,8:20,34.78065,-115.6631,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,no photo,7:44,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
531,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,7:46,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
532,5/6/2019,flower,15,6:20,8:20,34.78015,-115.66303,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,197.199,7:56,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
533,5/6/2019,flower,15,6:20,8:20,34.78,-115.66305,Apodiformes,Trochilidae,Anna's Hummingbird,nectarivore,Foraging,Foraging,annuals,200.238,7:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
534,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:05,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
535,5/6/2019,flower,15,6:20,8:20,,,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,rock,no photo,8:07,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
536,5/6/2019,flower,16,8:20,10:20,34.77814,-115.66428,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,shrub,no photo,8:22,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
537,5/6/2019,flower,16,8:20,10:20,34.77891,-115.66403,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Singing,Vocalization,shrub,239.248,8:25,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
538,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
539,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,8:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
540,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,8:42,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
541,5/6/2019,flower,16,8:20,10:20,,,Columbiformes,Columbidae,Mourning Dove,,Singing,Vocalization,no visual,no photo,8:42,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
542,5/6/2019,flower,16,8:20,10:20,34.78022,-115.66355,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,no photo,8:42,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
543,5/6/2019,flower,16,8:20,10:20,34.78031,-115.66374,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,8:47,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
544,5/6/2019,flower,16,8:20,10:20,34.78031,-115.66374,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,8:47,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
545,5/6/2019,flower,16,8:20,10:20,34.78077,-115.66393,Passeriformes,Hirundinidae,Violet.green Swallow,,Flying,Active movement,air,no photo,8:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
546,5/6/2019,flower,16,8:20,10:20,34.7808,-115.6641,Passeriformes,Tyrannidae,Gray Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,no photo,8:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
547,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,9:02,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
548,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:02,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
549,5/6/2019,flower,16,8:20,10:20,34.78127,-115.66391,Passeriformes,Tyrannidae,Pacific.slope Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,"271.316, 32.382",9:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
550,5/6/2019,flower,16,8:20,10:20,34.7813,-115.66395,Passeriformes,Tyrannidae,Gray Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,317.322,9:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
551,5/6/2019,flower,16,8:20,10:20,34.78129,-115.66397,Passeriformes,Remezidae,Verdin,,Singing,Vocalization,shrub,383.391,9:17,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
552,5/6/2019,flower,16,8:20,10:20,34.78077,-115.66394,Passeriformes,Passerellidae,Black.throated Sparrow,,Sitting on Plant,Inactive,shrub,392.401,9:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
553,5/6/2019,flower,16,8:20,10:20,,,Columbiformes,Columbidae,Mourning Dove,,Singing,Vocalization,no visual,no photo,9:20,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
554,5/6/2019,flower,16,8:20,10:20,34.78081,-115.66359,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,9:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
555,5/6/2019,flower,16,8:20,10:20,34.78081,-115.66359,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,9:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
556,5/6/2019,flower,16,8:20,10:20,34.78086,-115.66392,Apodiformes,Apodidae,White.throated Swift,,Flying,Active movement,air,no photo,9:27,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
557,5/6/2019,flower,16,8:20,10:20,34.78086,-115.66392,Apodiformes,Apodidae,White.throated Swift,,Flying,Active movement,air,no photo,9:27,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
558,5/6/2019,flower,16,8:20,10:20,34.78074,-115.66311,Passeriformes,Tyrannidae,Say's Phoebe,,Singing,Vocalization,cactus canopy,no photo,9:27,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
559,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Calling,Vocalization,no visual,no photo,9:32,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
560,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,9:35,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
561,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:40,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
562,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:40,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
563,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:40,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
564,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Hirundinidae,Violet.green Swallow,,Flying,Active movement,air,407.422,9:42,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
565,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,9:45,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
566,5/6/2019,flower,16,8:20,10:20,34.78178,-115.66355,Passeriformes,Passerellidae,Black.throated Sparrow,,Sitting on Plant,Inactive,shrub,423.424,9:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
567,5/6/2019,flower,16,8:20,10:20,34.78192,-115.66366,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,425,9:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
568,5/6/2019,flower,16,8:20,10:20,34.78194,-115.66371,Passeriformes,Troglodytidae,Rock Wren,,Flying,Active movement,air,no photo,9:53,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
569,5/6/2019,flower,16,8:20,10:20,34.78198,-115.6636,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Flying,Active movement,air,no photo,9:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
570,5/6/2019,flower,16,8:20,10:20,34.78231,-115.66328,Passeriformes,Passerellidae,Black.throated Sparrow,,Standing on Ground,Inactive,gravel,no photo,10:00,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
571,5/6/2019,flower,16,8:20,10:20,34.78231,-115.66328,Passeriformes,Passerellidae,Black.throated Sparrow,,Standing on Ground,Inactive,gravel,no photo,10:00,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
572,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Hirundinidae,Violet.green Swallow,,Flying,Active movement,air,no photo,9:58,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
573,5/6/2019,flower,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,456,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
574,5/6/2019,flower,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,456,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
575,5/6/2019,flower,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,456,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
576,5/6/2019,flower,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,456,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
577,5/6/2019,flower,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,456,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
578,5/6/2019,flower,16,8:20,10:20,34.78275,-115.66302,Galliformes,Odontiphoridae,Gambel's Quail,,Walking,Active movement,wash,450.455,10:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
579,5/6/2019,flower,16,8:20,10:20,34.78275,-115.66302,Galliformes,Odontiphoridae,Gambel's Quail,,Walking,Active movement,wash,450.455,10:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
580,5/6/2019,flower,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,,Flying Between Plants,Active movement,shrub,no photo,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
581,5/6/2019,flower,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,,Flying Between Plants,Active movement,shrub,no photo,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
582,5/6/2019,flower,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,,Flying Between Plants,Active movement,shrub,no photo,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
583,5/6/2019,flower,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,,Flying Between Plants,Active movement,shrub,no photo,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
584,5/6/2019,flower,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,,Flying Between Plants,Active movement,shrub,no photo,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
585,5/6/2019,flower,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,,Flying Between Plants,Active movement,shrub,no photo,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
586,5/6/2019,flower,16,8:20,10:20,34.78305,-115.6628,Passeriformes,Mimidae,Northern Mockingbird,,Flying,Active movement,air,no photo,10:15,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
587,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,10:16,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
588,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,10:17,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
589,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,10:17,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
590,5/6/2019,flower,16,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,10:17,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
591,5/6/2019,flower,16,8:20,10:20,,,Apodiformes,Trochilidae,Hummingbird,nectarivore,Flying,Active movement,no visual,no photo,10:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
592,5/6/2019,flower,17,16:10,18:10,34.78275,-115.66245,Apodiformes,Trochilidae,Hummingbird,nectarivore,Flying,Active movement,air,no photo,16:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
593,5/6/2019,flower,17,16:10,18:10,34.78273,-115.66245,Passeriformes,Parulidae,Wilson's Warbler,,Foraging,Foraging,cactus canopy,497.562,16:26,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
593.5,5/6/2019,flower,17,16:10,18:10,34.78264,-115.66245,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,rock,no photo,16:27,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
594,5/6/2019,flower,17,16:10,18:10,34.78263,-115.66246,Passeriformes,Ptiliogonatidae,Phainopepla,,Flying,Active movement,air,no photo,16:30,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
595,5/6/2019,flower,17,16:10,18:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,16:43,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
596,5/6/2019,flower,17,16:10,18:10,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,air,no photo,16:45,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
597,5/6/2019,flower,17,16:10,18:10,,,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,16:46,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
598,5/6/2019,flower,17,16:10,18:10,34.78172,-115.662,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,16:48,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
599,5/6/2019,flower,17,16:10,18:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,cactus canopy,no photo,16:50,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
600,5/6/2019,flower,17,16:10,18:10,34.78172,-115.66199,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,16:43,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
601,5/6/2019,flower,17,16:10,18:10,34.78193,-115.66228,Passeriformes,Mimidae,Northern Mockingbird,,Sitting on Plant,Inactive,cactus canopy,no photo,16:45,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
602,5/6/2019,flower,17,16:10,18:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,16:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
603,5/6/2019,flower,17,16:10,18:10,34.78207,-115.66267,Apodiformes,Trochilidae,Hummingbird,nectarivore,Foraging,Foraging,shrub,no photo,17:00,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
604,5/6/2019,flower,17,16:10,18:10,34.78188,-115.66256,Passeriformes,Troglodytidae,Rock Wren,,Walking,Active movement,grass,no photo,17:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
605,5/6/2019,flower,17,16:10,18:10,34.78155,-115.66219,Passeriformes,Mimidae,Northern Mockingbird,,Flying,Active movement,air,no photo,17:04,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
606,5/6/2019,flower,17,16:10,18:10,34.78127,-115.66238,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,cactus canopy,566.587,17:08,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
607,5/6/2019,flower,17,16:10,18:10,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,no visual,no photo,17:12,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
608,5/6/2019,flower,17,16:10,18:10,34.78115,-115.66299,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,17:17,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
609,5/6/2019,flower,17,16:10,18:10,34.78083,-115.6627,Passeriformes,Hirundinidae,Violet.green Swallow,,Flying,Active movement,air,no photo,17:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
610,5/6/2019,flower,17,16:10,18:10,34.78083,-115.6627,Passeriformes,Hirundinidae,Violet.green Swallow,,Flying,Active movement,air,no photo,17:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
611,5/6/2019,flower,17,16:10,18:10,34.78083,-115.6627,Apodiformes,Apodidae,White.throated Swift,,Sparring,Terriotial or mating behavior,air,no photo,17:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
612,5/6/2019,flower,17,16:10,18:10,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,17:28,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
613,5/6/2019,flower,17,16:10,18:10,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,17:29,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
614,5/6/2019,flower,17,16:10,18:10,34.77982,-115.66308,Passeriformes,Tyrannidae,Say's Phoebe,,Sitting on Plant,Inactive,cactus canopy,588.591,17:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
615,5/6/2019,flower,17,16:10,18:10,34.77882,-115.66316,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Calling,Vocalization,shrub,no photo,17:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
616,5/6/2019,flower,17,16:10,18:10,34.77877,-115.66325,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,no photo,17:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
617,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,8:21,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
618,5/7/2019,flower,18,8:20,10:20,34.78306,-115.66309,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,air,no photo,8:25,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
619,5/7/2019,flower,18,8:20,10:20,34.78265,-115.66323,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,air,no photo,8:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
620,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,8:39,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
621,5/7/2019,flower,18,8:20,10:20,34.78252,-115.66285,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,no photo,8:39,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
622,5/7/2019,flower,18,8:20,10:20,,,Columbiformes,Columbidae,Mourning Dove,,Calling,Vocalization,no visual,no photo,8:40,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
623,5/7/2019,flower,18,8:20,10:20,34.78241,-115.66338,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Sitting on Plant,Inactive,shrub,no photo,8:45,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
624,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,8:46,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
625,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:47,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
626,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Parulidae,Townsend's Warbler,,Foraging,Foraging,shrub,Jan-97,8:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
627,5/7/2019,flower,18,8:20,10:20,34.78206,-115.6634,Passeriformes,Vireonidae,Warbling Vireo,,Foraging,Foraging,shrub,Jan-97,8:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
628,5/7/2019,flower,18,8:20,10:20,34.78206,-115.6634,Passeriformes,Parulidae,Townsend's Warbler,,Foraging,Foraging,shrub,Jan-97,8:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
629,5/7/2019,flower,18,8:20,10:20,34.78169,-115.66349,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,8:56,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
630,5/7/2019,flower,18,8:20,10:20,34.78169,-115.66349,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,8:56,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
631,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,8:57,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
632,5/7/2019,flower,18,8:20,10:20,34.78169,-115.66349,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,9:02,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
633,5/7/2019,flower,18,8:20,10:20,34.78154,-115.66355,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Foraging,Foraging,shrub,96.135,9:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
634,5/7/2019,flower,18,8:20,10:20,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,9:14,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
635,5/7/2019,flower,18,8:20,10:20,34.78121,-115.66349,Passeriformes,Parulidae,Townsend's Warbler,,Foraging,Foraging,shrub,"136.188, 204.228",9:21,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
636,5/7/2019,flower,18,8:20,10:20,34.78191,-115.66432,Passeriformes,Tyrannidae,Pacific.slope Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,189.203,9:21,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
637,5/7/2019,flower,18,8:20,10:20,34.78099,-115.66432,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,9:28,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
638,5/7/2019,flower,18,8:20,10:20,34.78099,-115.66432,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,9:28,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
639,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:30,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
640,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:30,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
641,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,no visual,no photo,9:35,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
642,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:52,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
643,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Tyrannidae,Gray Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,326.328,9:55,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
644,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:57,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
645,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:57,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
646,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,9:57,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
647,5/7/2019,flower,18,8:20,10:20,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Calling,Vocalization,no visual,no photo,10:05,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
648,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Singing,Vocalization,no visual,no photo,10:25,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
649,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,10:36,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
